,date,辆啊,FLUC_TP_CD,PRV_DD_CMPR,UPDN_RATE,OPNPRC_IDX,绊啊,历啊,芭贰樊,芭贰措陛,惑厘矫啊醚咀,index_name
1726,2016/04/08,"2,135.50",2,-1.49,-0.07,"2,133.07","2,135.50","2,126.08","239,504,318","788,022,305,845","60,623,529,666,609",内胶乔 家屈林
1727,2016/04/07,"2,136.99",1,7.83,0.37,"2,136.23","2,137.74","2,129.82","254,373,562","698,851,703,069","60,665,089,313,279",内胶乔 家屈林
1728,2016/04/06,"2,129.16",1,3.69,0.17,"2,125.58","2,129.61","2,121.43","213,132,707","623,058,284,496","60,432,408,497,342",内胶乔 家屈林
1729,2016/04/05,"2,125.47",1,1.91,0.09,"2,123.19","2,125.54","2,114.40","254,706,153","703,169,416,522","60,330,395,600,206",内胶乔 家屈林
1730,2016/04/04,"2,123.56",1,15.99,0.76,"2,114.97","2,123.56","2,109.67","256,481,284","789,529,123,475","60,276,811,971,156",内胶乔 家屈林
1731,2016/04/01,"2,107.57",2,-1.31,-0.06,"2,115.45","2,115.98","2,105.18","178,538,438","536,912,508,262","59,819,350,516,056",内胶乔 家屈林
1732,2016/03/31,"2,108.88",1,5.00,0.24,"2,111.81","2,112.70","2,104.34","188,749,647","590,673,446,137","59,832,642,742,741",内胶乔 家屈林
1733,2016/03/30,"2,103.88",1,12.35,0.59,"2,100.77","2,104.54","2,097.50","208,366,894","564,996,516,153","59,693,561,621,713",内胶乔 家屈林
1734,2016/03/29,"2,091.53",1,17.04,0.82,"2,077.01","2,091.78","2,077.01","229,540,501","581,517,987,960","59,300,359,108,267",内胶乔 家屈林
1735,2016/03/28,"2,074.49",2,-9.60,-0.46,"2,087.84","2,090.23","2,073.12","264,335,040","645,540,358,358","58,819,961,114,437",内胶乔 家屈林
1736,2016/03/25,"2,084.09",2,-1.65,-0.08,"2,091.12","2,092.12","2,083.11","353,073,515","730,867,804,942","59,085,430,855,293",内胶乔 家屈林
1737,2016/03/24,"2,085.74",2,-0.77,-0.04,"2,087.78","2,089.11","2,079.32","224,633,423","637,114,036,793","59,132,522,062,336",内胶乔 家屈林
1738,2016/03/23,"2,086.51",2,-7.23,-0.35,"2,095.83","2,095.83","2,086.49","252,878,954","735,864,137,797","59,154,304,899,068",内胶乔 家屈林
1739,2016/03/22,"2,093.74",1,3.77,0.18,"2,095.19","2,099.01","2,089.62","258,111,033","776,085,500,602","59,355,413,011,098",内胶乔 家屈林
1740,2016/03/21,"2,089.97",1,3.02,0.14,"2,095.24","2,096.07","2,086.86","206,053,477","563,805,346,114","59,230,527,288,538",内胶乔 家屈林
1741,2016/03/18,"2,086.95",1,4.82,0.23,"2,090.13","2,090.76","2,081.58","245,769,844","567,588,059,233","59,024,704,010,426",内胶乔 家屈林
1742,2016/03/17,"2,082.13",1,13.93,0.67,"2,074.72","2,082.93","2,074.72","155,499,270","522,335,852,830","58,877,304,576,669",内胶乔 家屈林
1743,2016/03/16,"2,068.20",2,-2.48,-0.12,"2,073.07","2,074.34","2,065.04","177,642,748","515,676,380,344","58,482,640,429,897",内胶乔 家屈林
1744,2016/03/15,"2,070.68",2,-10.09,-0.48,"2,082.55","2,083.00","2,068.10","162,038,434","470,990,563,549","58,554,722,615,285",内胶乔 家屈林
1745,2016/03/14,"2,080.77",2,-1.83,-0.09,"2,093.03","2,094.81","2,079.60","243,997,757","662,631,526,636","58,909,595,371,864",内胶乔 家屈林
1746,2016/03/11,"2,082.60",1,7.90,0.38,"2,075.42","2,082.64","2,072.57","206,094,494","561,193,021,383","58,952,061,030,564",内胶乔 家屈林
1747,2016/03/10,"2,074.70",1,7.32,0.35,"2,071.79","2,075.89","2,068.15","241,695,127","752,034,652,559","63,238,094,468,203",内胶乔 家屈林
1748,2016/03/09,"2,067.38",1,12.83,0.62,"2,056.00","2,067.41","2,055.70","251,456,197","754,565,766,606","63,029,223,241,051",内胶乔 家屈林
1749,2016/03/08,"2,054.55",1,3.77,0.18,"2,054.97","2,056.90","2,034.36","199,777,750","686,529,132,733","62,637,808,666,012",内胶乔 家屈林
1750,2016/03/07,"2,050.78",1,2.21,0.11,"2,055.20","2,058.29","2,048.99","169,675,785","514,634,668,741","62,520,294,216,945",内胶乔 家屈林
1751,2016/03/04,"2,048.57",1,9.84,0.48,"2,042.36","2,048.96","2,037.78","165,443,433","503,821,512,018","62,450,356,544,079",内胶乔 家屈林
1752,2016/03/03,"2,038.73",1,12.05,0.59,"2,033.79","2,039.58","2,026.07","277,871,347","595,254,028,453","62,150,736,404,706",内胶乔 家屈林
1753,2016/03/02,"2,026.68",1,21.32,1.06,"2,020.26","2,026.68","2,020.26","182,015,512","589,210,726,391","61,785,997,032,557",内胶乔 家屈林
1754,2016/02/29,"2,005.36",2,-0.82,-0.04,"2,013.55","2,014.95","2,004.04","165,989,030","554,286,354,196","61,135,682,732,053",内胶乔 家屈林
1755,2016/02/26,"2,006.18",1,12.10,0.61,"2,004.33","2,007.10","1,996.56","184,192,685","602,012,065,186","61,161,745,930,070",内胶乔 家屈林
1756,2016/02/25,"1,994.08",1,6.65,0.33,"1,998.36","2,004.74","1,988.57","211,539,319","584,062,817,413","60,786,085,438,343",内胶乔 家屈林
1757,2016/02/24,"1,987.43",1,4.17,0.21,"1,980.40","1,993.08","1,974.96","194,167,048","504,115,895,680","60,527,800,287,237",内胶乔 家屈林
1758,2016/02/23,"1,983.26",2,-6.86,-0.34,"2,002.70","2,002.70","1,977.39","235,715,579","624,191,353,659","60,388,088,758,905",内胶乔 家屈林
1759,2016/02/22,"1,990.12",1,10.94,0.55,"1,984.38","1,990.12","1,976.91","189,536,375","523,023,075,765","60,598,522,401,439",内胶乔 家屈林
1760,2016/02/19,"1,979.18",1,12.25,0.62,"1,967.23","1,979.56","1,961.64","212,221,553","585,225,401,030","60,262,888,704,695",内胶乔 家屈林
1761,2016/02/18,"1,966.93",1,32.89,1.70,"1,955.71","1,967.27","1,955.10","224,462,956","635,964,853,664","59,890,633,756,613",内胶乔 家屈林
1762,2016/02/17,"1,934.04",2,-16.66,-0.85,"1,955.98","1,957.75","1,930.32","226,344,391","655,018,534,302","58,896,868,025,072",内胶乔 家屈林
1763,2016/02/16,"1,950.70",1,35.68,1.86,"1,928.38","1,950.70","1,928.38","290,527,427","715,903,611,265","59,393,589,795,011",内胶乔 家屈林
1764,2016/02/15,"1,915.02",1,39.35,2.10,"1,896.55","1,916.11","1,888.65","177,763,313","561,680,331,962","58,307,452,062,113",内胶乔 家屈林
1765,2016/02/12,"1,875.67",2,-75.60,-3.87,"1,936.06","1,942.38","1,832.90","314,720,808","996,019,713,796","57,107,649,115,948",内胶乔 家屈林
1766,2016/02/11,"1,951.27",2,-77.37,-3.81,"1,974.52","1,982.11","1,951.27","277,090,209","796,825,710,917","59,407,003,164,643",内胶乔 家屈林
1767,2016/02/05,"2,028.64",1,6.91,0.34,"2,027.63","2,030.51","2,018.08","192,106,967","672,937,525,818","61,761,204,035,569",内胶乔 家屈林
1768,2016/02/04,"2,021.73",1,12.66,0.63,"2,016.92","2,023.70","2,009.03","258,191,323","845,693,508,377","61,416,986,801,982",内胶乔 家屈林
1769,2016/02/03,"2,009.07",2,-13.27,-0.66,"2,017.91","2,017.91","1,999.19","310,210,077","1,142,469,586,124","61,029,663,032,707",内胶乔 家屈林
1770,2016/02/02,"2,022.34",2,-3.96,-0.20,"2,025.04","2,034.85","2,014.30","304,544,658","1,118,997,217,252","61,431,347,187,876",内胶乔 家屈林
1771,2016/02/01,"2,026.30",1,11.37,0.56,"2,027.13","2,029.31","2,017.11","312,402,418","984,577,309,965","61,550,985,623,792",内胶乔 家屈林
1772,2016/01/29,"2,014.93",1,9.39,0.47,"2,012.28","2,015.15","2,003.30","267,136,214","912,658,369,100","61,206,081,798,123",内胶乔 家屈林
1773,2016/01/28,"2,005.54",1,9.66,0.48,"1,993.75","2,005.58","1,984.26","200,469,292","531,476,841,062","60,921,413,887,620",内胶乔 家屈林
1774,2016/01/27,"1,995.88",1,5.28,0.27,"2,005.18","2,021.55","1,988.14","227,725,228","604,049,278,706","60,619,702,419,019",内胶乔 家屈林
1775,2016/01/26,"1,990.60",2,-10.95,-0.55,"1,994.86","2,008.85","1,985.81","191,859,266","622,238,604,831","60,445,067,320,283",内胶乔 家屈林
1776,2016/01/25,"2,001.55",1,29.14,1.48,"1,993.39","2,004.97","1,982.84","217,346,080","635,952,992,447","60,772,632,080,549",内胶乔 家屈林
1777,2016/01/22,"1,972.41",1,41.76,2.16,"1,946.17","1,972.41","1,942.76","260,250,018","660,319,004,827","59,885,044,509,884",内胶乔 家屈林
1778,2016/01/21,"1,930.65",2,-12.78,-0.66,"1,945.98","1,956.27","1,925.68","254,080,519","673,816,849,579","58,613,299,195,458",内胶乔 家屈林
1779,2016/01/20,"1,943.43",2,-42.43,-2.14,"1,997.43","2,000.78","1,918.38","257,476,730","761,754,352,277","59,401,428,498,516",内胶乔 家屈林
1780,2016/01/19,"1,985.86",1,13.46,0.68,"1,975.15","1,992.41","1,966.78","232,270,824","739,752,151,655","60,692,430,754,096",内胶乔 家屈林
1781,2016/01/18,"1,972.40",2,-0.31,-0.02,"1,957.16","1,973.85","1,954.36","176,567,367","521,746,640,096","60,240,275,358,703",内胶乔 家屈林
1782,2016/01/15,"1,972.71",2,-18.61,-0.93,"2,007.38","2,009.08","1,968.91","192,067,089","581,846,641,463","60,250,037,814,705",内胶乔 家屈林
1783,2016/01/14,"1,991.32",2,-18.47,-0.92,"1,985.75","1,993.64","1,969.69","208,378,260","639,152,218,113","60,817,777,643,181",内胶乔 家屈林
1784,2016/01/13,"2,009.79",1,28.98,1.46,"1,996.12","2,010.44","1,996.04","167,181,590","571,643,806,564","61,368,850,935,694",内胶乔 家屈林
1785,2016/01/12,"1,980.81",2,-9.46,-0.48,"1,999.85","2,007.46","1,980.29","209,673,102","679,835,256,054","60,471,052,256,628",内胶乔 家屈林
1786,2016/01/11,"1,990.27",2,-18.61,-0.93,"2,003.65","2,009.80","1,988.62","232,498,100","814,672,676,324","60,759,559,326,360",内胶乔 家屈林
1787,2016/01/08,"2,008.88",2,-0.46,-0.02,"1,983.25","2,008.96","1,963.41","287,785,135","964,768,638,814","61,325,622,809,483",内胶乔 家屈林
1788,2016/01/07,"2,009.34",2,-25.70,-1.26,"2,030.77","2,038.02","1,997.94","283,370,299","884,443,476,299","61,305,219,310,208",内胶乔 家屈林
1789,2016/01/06,"2,035.04",1,8.86,0.44,"2,034.44","2,043.74","2,007.50","472,747,959","1,464,219,220,775","62,062,648,943,582",内胶乔 家屈林
1790,2016/01/05,"2,026.18",1,12.41,0.62,"1,998.03","2,026.20","1,997.53","358,206,886","800,210,138,111","61,795,572,100,313",内胶乔 家屈林
1791,2016/01/04,"2,013.77",2,-32.08,-1.57,"2,047.00","2,047.58","2,013.77","272,262,774","752,809,710,494","61,411,944,601,804",内胶乔 家屈林
1792,2015/12/30,"2,045.85",1,8.33,0.41,"2,044.46","2,047.82","2,038.83","209,256,181","602,612,079,088","62,385,542,179,517",内胶乔 家屈林
1793,2015/12/29,"2,037.52",1,26.26,1.31,"2,010.22","2,037.55","2,010.22","307,120,867","784,711,016,507","62,076,128,626,303",内胶乔 家屈林
1794,2015/12/28,"2,011.26",2,-6.85,-0.34,"2,022.86","2,025.78","2,011.09","310,148,528","789,824,235,000","61,314,417,168,467",内胶乔 家屈林
1795,2015/12/24,"2,018.11",2,-0.38,-0.02,"2,027.77","2,029.97","2,017.82","431,326,865","1,029,284,960,322","61,517,390,873,548",内胶乔 家屈林
1796,2015/12/23,"2,018.49",1,1.60,0.08,"2,021.08","2,025.77","2,017.92","416,588,236","1,118,219,694,809","61,521,223,117,268",内胶乔 家屈林
1797,2015/12/22,"2,016.89",1,3.30,0.16,"2,020.11","2,020.23","2,003.36","489,945,802","1,198,894,375,132","61,472,999,956,803",内胶乔 家屈林
1798,2015/12/21,"2,013.59",1,2.13,0.11,"2,006.16","2,013.59","2,001.70","460,110,084","970,863,038,804","61,366,484,143,179",内胶乔 家屈林
1799,2015/12/18,"2,011.46",1,22.37,1.12,"1,980.09","2,011.55","1,975.59","590,550,766","1,042,851,010,452","61,299,564,139,227",内胶乔 家屈林
1800,2015/12/17,"1,989.09",1,23.53,1.20,"1,981.51","1,989.09","1,967.28","296,350,732","799,040,658,484","60,613,537,598,447",内胶乔 家屈林
1801,2015/12/16,"1,965.56",1,33.93,1.76,"1,949.64","1,974.70","1,949.13","385,321,794","862,613,464,704","59,898,644,522,485",内胶乔 家屈林
1802,2015/12/15,"1,931.63",1,17.82,0.93,"1,922.17","1,935.70","1,920.92","361,443,448","883,598,074,243","58,838,599,028,179",内胶乔 家屈林
1803,2015/12/14,"1,913.81",2,-56.21,-2.85,"1,950.59","1,950.59","1,912.79","343,749,725","931,318,971,693","58,298,434,210,872",内胶乔 家屈林
1804,2015/12/11,"1,970.02",2,-2.88,-0.15,"1,979.75","1,991.99","1,964.58","299,410,698","780,758,733,677","60,013,397,764,513",内胶乔 家屈林
1805,2015/12/10,"1,972.90",2,-28.97,-1.45,"2,003.90","2,004.22","1,953.86","275,322,246","701,316,644,264","60,104,132,478,179",内胶乔 家屈林
1806,2015/12/09,"2,001.87",2,-37.25,-1.83,"2,030.60","2,035.43","1,998.40","286,554,350","775,633,938,144","60,987,509,000,307",内胶乔 家屈林
1807,2015/12/08,"2,039.12",2,-44.60,-2.14,"2,080.92","2,081.92","2,038.15","318,594,511","808,773,415,307","62,128,786,639,424",内胶乔 家屈林
1808,2015/12/07,"2,083.72",2,-7.52,-0.36,"2,105.97","2,107.66","2,082.01","316,103,057","794,033,391,025","65,271,335,940,778",内胶乔 家屈林
1809,2015/12/04,"2,091.24",2,-5.35,-0.26,"2,081.05","2,093.06","2,080.11","313,730,430","772,198,014,220","65,493,666,176,315",内胶乔 家屈林
1810,2015/12/03,"2,096.59",2,-6.49,-0.31,"2,097.30","2,097.89","2,082.78","297,771,370","829,068,686,934","65,614,667,654,169",内胶乔 家屈林
1811,2015/12/02,"2,103.08",2,-8.75,-0.41,"2,118.80","2,120.91","2,102.26","554,900,711","1,447,762,332,723","65,801,337,632,797",内胶乔 家屈林
1812,2015/12/01,"2,111.83",1,14.14,0.67,"2,102.63","2,113.04","2,099.26","468,831,183","1,271,943,242,295","66,054,192,414,473",内胶乔 家屈林
1813,2015/11/30,"2,097.69",2,-14.12,-0.67,"2,109.82","2,109.82","2,084.47","309,046,837","872,881,159,307","65,649,222,820,439",内胶乔 家屈林
1814,2015/11/27,"2,111.81",1,2.01,0.10,"2,117.29","2,119.62","2,107.98","393,675,307","1,051,612,106,596","66,064,336,488,138",内胶乔 家屈林
1815,2015/11/26,"2,109.80",1,13.04,0.62,"2,103.98","2,112.17","2,103.58","352,678,208","939,863,041,821","66,013,085,886,880",内胶乔 家屈林
1816,2015/11/25,"2,096.76",1,0.83,0.04,"2,101.96","2,102.53","2,092.88","305,176,022","792,790,136,698","65,591,663,862,220",内胶乔 家屈林
1817,2015/11/24,"2,095.93",1,5.88,0.28,"2,094.19","2,097.90","2,088.47","326,337,259","785,391,733,645","65,565,939,938,843",内胶乔 家屈林
1818,2015/11/23,"2,090.05",2,-0.07,0.00,"2,096.15","2,098.12","2,087.18","289,852,125","823,220,752,057","65,392,603,110,307",内胶乔 家屈林
1819,2015/11/20,"2,090.12",1,13.70,0.66,"2,082.16","2,090.59","2,079.50","294,545,911","755,237,032,350","65,393,023,942,796",内胶乔 家屈林
1820,2015/11/19,"2,076.42",1,22.57,1.10,"2,070.33","2,076.89","2,062.90","316,697,313","790,314,069,008","64,994,297,871,837",内胶乔 家屈林
1821,2015/11/18,"2,053.85",2,-12.61,-0.61,"2,070.62","2,073.44","2,053.00","436,137,218","1,191,960,931,470","64,338,548,927,732",内胶乔 家屈林
1822,2015/11/17,"2,066.46",1,35.03,1.72,"2,050.58","2,067.20","2,050.58","325,866,364","826,557,298,971","64,702,468,863,402",内胶乔 家屈林
1823,2015/11/16,"2,031.43",2,-27.61,-1.34,"2,031.98","2,039.65","2,023.70","296,284,941","795,837,640,490","63,647,650,138,583",内胶乔 家屈林
1824,2015/11/13,"2,059.04",2,-23.70,-1.14,"2,066.15","2,066.17","2,047.67","256,341,024","689,303,288,129","64,449,077,987,162",内胶乔 家屈林
1825,2015/11/12,"2,082.74",1,17.36,0.84,"2,071.06","2,084.33","2,068.56","325,093,886","747,812,817,323","65,128,417,288,429",内胶乔 家屈林
1826,2015/11/11,"2,065.38",1,20.88,1.02,"2,044.47","2,065.38","2,044.47","206,748,111","552,440,073,594","64,626,399,096,956",内胶乔 家屈林
1827,2015/11/10,"2,044.50",2,-36.09,-1.73,"2,069.89","2,070.78","2,026.73","313,693,938","893,361,381,614","64,016,039,425,491",内胶乔 家屈林
1828,2015/11/09,"2,080.59",2,-57.30,-2.68,"2,136.40","2,136.40","2,077.01","330,318,366","935,653,925,211","65,057,089,125,573",内胶乔 家屈林
1829,2015/11/06,"2,137.89",2,-12.31,-0.57,"2,161.77","2,163.88","2,131.44","372,403,891","1,132,043,410,789","66,713,415,725,521",内胶乔 家屈林
1830,2015/11/05,"2,150.20",1,13.22,0.62,"2,139.28","2,150.20","2,136.37","268,361,669","755,079,018,975","66,955,068,098,992",内胶乔 家屈林
1831,2015/11/04,"2,136.98",1,7.49,0.35,"2,134.31","2,137.07","2,123.01","443,191,337","927,093,173,252","66,568,760,584,308",内胶乔 家屈林
1832,2015/11/03,"2,129.49",1,11.57,0.55,"2,127.48","2,134.36","2,120.64","458,473,616","937,806,872,230","66,344,976,800,031",内胶乔 家屈林
1833,2015/11/02,"2,117.92",2,-10.82,-0.51,"2,129.25","2,130.10","2,114.50","265,259,250","697,130,052,368","66,007,928,615,180",内胶乔 家屈林
1834,2015/10/30,"2,128.74",2,-36.85,-1.70,"2,170.60","2,170.60","2,122.03","265,560,339","800,663,312,557","66,313,986,353,269",内胶乔 家屈林
1835,2015/10/29,"2,165.59",2,-12.48,-0.57,"2,184.32","2,186.28","2,161.56","306,037,915","929,219,209,397","67,385,791,552,825",内胶乔 家屈林
1836,2015/10/28,"2,178.07",2,-9.13,-0.42,"2,191.28","2,192.07","2,174.17","279,364,302","789,452,878,606","67,736,782,130,821",内胶乔 家屈林
1837,2015/10/27,"2,187.20",2,-9.02,-0.41,"2,201.14","2,201.61","2,181.68","318,685,654","760,076,840,646","67,987,782,210,412",内胶乔 家屈林
1838,2015/10/26,"2,196.22",1,1.40,0.06,"2,205.95","2,209.58","2,191.17","325,939,411","825,727,058,228","68,234,283,608,994",内胶乔 家屈林
1839,2015/10/23,"2,194.82",1,8.03,0.37,"2,203.89","2,205.20","2,191.03","519,701,798","947,290,456,225","68,198,576,470,157",内胶乔 家屈林
1840,2015/10/22,"2,186.79",2,-41.00,-1.84,"2,227.73","2,228.77","2,186.04","545,649,652","1,102,921,131,875","67,943,088,832,043",内胶乔 家屈林
1841,2015/10/21,"2,227.79",2,-6.35,-0.28,"2,240.06","2,240.40","2,226.85","554,144,785","1,301,398,379,470","69,109,636,172,233",内胶乔 家屈林
1842,2015/10/20,"2,234.14",1,18.24,0.82,"2,223.18","2,234.14","2,217.08","857,277,882","1,496,371,302,801","64,466,764,636,002",内胶乔 家屈林
1843,2015/10/19,"2,215.90",2,-5.82,-0.26,"2,227.26","2,228.68","2,214.17","639,763,281","1,329,801,513,267","63,914,964,445,798",内胶乔 家屈林
1844,2015/10/16,"2,221.72",1,4.39,0.20,"2,228.78","2,228.78","2,217.60","445,930,096","1,237,564,130,924","64,098,224,507,916",内胶乔 家屈林
1845,2015/10/15,"2,217.33",1,24.17,1.10,"2,195.37","2,217.33","2,195.37","379,113,008","1,025,592,109,179","64,000,058,422,946",内胶乔 家屈林
1846,2015/10/14,"2,193.16",2,-6.62,-0.30,"2,200.20","2,200.51","2,187.34","512,145,085","1,279,023,904,923","63,293,963,633,960",内胶乔 家屈林
1847,2015/10/13,"2,199.78",2,-5.54,-0.25,"2,212.88","2,217.30","2,191.10","485,597,462","1,258,214,818,970","63,493,134,421,901",内胶乔 家屈林
1848,2015/10/12,"2,205.32",2,-0.34,-0.02,"2,214.62","2,218.95","2,202.45","481,457,013","1,388,947,732,259","63,642,858,631,710",内胶乔 家屈林
1849,2015/10/08,"2,205.66",2,-3.32,-0.15,"2,219.67","2,221.33","2,193.79","594,755,293","1,728,550,007,714","63,656,240,171,372",内胶乔 家屈林
1850,2015/10/07,"2,208.98",2,-9.59,-0.43,"2,222.73","2,232.08","2,207.13","673,355,171","1,708,378,264,242","63,779,641,849,465",内胶乔 家屈林
1851,2015/10/06,"2,218.57",2,-0.44,-0.02,"2,237.02","2,240.25","2,217.36","567,597,338","1,451,651,588,181","64,061,092,125,149",内胶乔 家屈林
1852,2015/10/05,"2,219.01",1,22.63,1.03,"2,212.62","2,227.92","2,212.62","459,533,741","1,098,945,143,006","64,052,752,311,843",内胶乔 家屈林
1853,2015/10/02,"2,196.38",1,6.81,0.31,"2,195.80","2,203.94","2,190.70","942,791,345","1,626,446,020,841","63,404,864,915,380",内胶乔 家屈林
1854,2015/10/01,"2,189.57",1,36.14,1.68,"2,166.85","2,189.94","2,165.85","588,949,136","1,529,600,972,394","63,150,407,323,962",内胶乔 家屈林
1855,2015/09/30,"2,153.43",2,-12.26,-0.57,"2,140.24","2,154.10","2,126.81","442,170,233","921,363,087,223","62,132,426,597,563",内胶乔 家屈林
1856,2015/09/25,"2,165.69",2,-3.07,-0.14,"2,166.64","2,169.48","2,149.71","717,281,107","1,026,451,248,065","62,511,479,568,062",内胶乔 家屈林
1857,2015/09/24,"2,168.76",1,12.80,0.59,"2,171.32","2,173.37","2,161.37","833,088,857","1,427,878,982,021","62,537,824,531,123",内胶乔 家屈林
1858,2015/09/23,"2,155.96",2,-25.47,-1.17,"2,167.98","2,182.53","2,155.96","762,197,096","1,195,832,808,734","62,210,979,526,749",内胶乔 家屈林
1859,2015/09/22,"2,181.43",1,30.18,1.40,"2,160.01","2,181.50","2,157.65","612,118,427","1,178,017,761,377","62,946,302,695,582",内胶乔 家屈林
1860,2015/09/21,"2,151.25",2,-11.22,-0.52,"2,148.34","2,156.57","2,143.77","298,458,223","843,190,916,176","62,076,661,905,408",内胶乔 家屈林
1861,2015/09/18,"2,162.47",1,35.96,1.69,"2,140.58","2,163.79","2,138.64","409,931,546","1,147,278,261,844","62,411,407,779,597",内胶乔 家屈林
1862,2015/09/17,"2,126.51",2,-11.60,-0.54,"2,152.30","2,153.13","2,125.40","397,638,558","1,111,652,842,165","61,381,546,908,370",内胶乔 家屈林
1863,2015/09/16,"2,138.11",1,22.83,1.08,"2,133.06","2,139.87","2,128.37","458,155,029","1,204,094,498,899","61,729,602,007,464",内胶乔 家屈林
1864,2015/09/15,"2,115.28",1,12.50,0.59,"2,103.82","2,116.10","2,102.41","303,867,332","768,834,472,256","61,091,066,451,210",内胶乔 家屈林
1865,2015/09/14,"2,102.78",2,-18.25,-0.86,"2,129.32","2,132.70","2,094.97","270,364,949","858,671,905,585","60,725,261,594,494",内胶乔 家屈林
1866,2015/09/11,"2,121.03",1,14.64,0.70,"2,108.99","2,123.77","2,106.96","406,381,413","1,174,641,794,262","61,251,373,650,334",内胶乔 家屈林
1867,2015/09/10,"2,106.39",1,38.84,1.88,"2,058.77","2,106.39","2,054.93","332,531,077","879,162,380,118","60,823,043,348,239",内胶乔 家屈林
1868,2015/09/09,"2,067.55",1,56.97,2.83,"2,043.67","2,067.55","2,042.80","402,491,090","930,149,573,380","59,712,309,400,495",内胶乔 家屈林
1869,2015/09/08,"2,010.58",2,-27.27,-1.34,"2,048.40","2,055.88","1,996.49","277,042,463","772,561,010,212","58,065,894,608,255",内胶乔 家屈林
1870,2015/09/07,"2,037.85",1,1.20,0.06,"2,034.88","2,054.82","2,013.62","205,033,970","656,393,813,969","58,852,930,570,203",内胶乔 家屈林
1871,2015/09/04,"2,036.65",2,-59.83,-2.85,"2,108.85","2,112.94","2,029.33","264,479,047","812,687,631,320","58,819,271,742,387",内胶乔 家屈林
1872,2015/09/03,"2,096.48",1,2.33,0.11,"2,117.03","2,120.76","2,095.24","196,724,751","660,652,623,395","60,489,602,454,677",内胶乔 家屈林
1873,2015/09/02,"2,094.15",1,1.82,0.09,"2,056.11","2,094.24","2,050.31","237,025,561","786,532,750,426","60,420,783,487,238",内胶乔 家屈林
1874,2015/09/01,"2,092.33",2,-30.42,-1.43,"2,124.70","2,132.97","2,092.30","217,759,192","730,956,877,417","60,367,362,677,066",内胶乔 家屈林
1875,2015/08/31,"2,122.75",2,-7.25,-0.34,"2,135.26","2,135.68","2,116.52","221,334,386","840,434,777,147","61,244,408,242,425",内胶乔 家屈林
1876,2015/08/28,"2,130.00",1,36.37,1.74,"2,117.86","2,131.74","2,117.86","303,325,200","1,202,103,376,057","61,493,338,814,434",内胶乔 家屈林
1877,2015/08/27,"2,093.63",1,23.10,1.12,"2,098.65","2,115.65","2,080.71","336,931,736","1,141,682,368,685","60,443,043,904,777",内胶乔 家屈林
1878,2015/08/26,"2,070.53",1,60.36,3.00,"2,015.37","2,070.53","2,011.48","271,429,435","911,116,841,898","59,770,024,236,768",内胶乔 家屈林
1879,2015/08/25,"2,010.17",1,73.86,3.81,"1,967.14","2,013.27","1,932.85","271,890,615","874,300,739,569","58,007,633,634,764",内胶乔 家屈林
1880,2015/08/24,"1,936.31",2,-39.01,-1.97,"1,951.06","2,004.07","1,921.66","258,762,131","901,152,443,315","55,857,910,747,734",内胶乔 家屈林
1881,2015/08/21,"1,975.32",2,-95.95,-4.63,"1,984.50","2,007.80","1,943.01","356,081,205","1,291,343,022,995","56,983,448,262,640",内胶乔 家屈林
1882,2015/08/20,"2,071.27",2,-40.00,-1.89,"2,094.05","2,127.92","2,071.27","281,814,798","902,701,408,493","59,751,251,080,695",内胶乔 家屈林
1883,2015/08/19,"2,111.27",2,-69.54,-3.19,"2,162.45","2,165.02","2,062.45","354,468,672","1,435,869,995,088","60,902,898,451,221",内胶乔 家屈林
1884,2015/08/18,"2,180.81",2,-59.64,-2.66,"2,247.87","2,251.09","2,168.59","358,034,556","1,344,986,542,770","62,903,688,432,369",内胶乔 家屈林
1885,2015/08/17,"2,240.45",2,-26.58,-1.17,"2,277.32","2,278.35","2,240.45","472,248,864","1,140,177,818,432","64,521,046,690,898",内胶乔 家屈林
1886,2015/08/13,"2,267.03",1,42.83,1.93,"2,228.06","2,267.03","2,217.73","264,223,270","862,391,129,751","65,039,149,546,855",内胶乔 家屈林
1887,2015/08/12,"2,224.20",2,-45.62,-2.01,"2,257.29","2,265.27","2,163.26","375,225,191","1,276,116,559,457","63,806,651,554,783",内胶乔 家屈林
1888,2015/08/11,"2,269.82",2,-41.86,-1.81,"2,329.53","2,333.25","2,268.99","252,156,710","847,054,973,457","65,116,425,641,604",内胶乔 家屈林
1889,2015/08/10,"2,311.68",2,-29.34,-1.25,"2,343.93","2,343.94","2,310.32","194,730,544","726,247,659,227","66,314,869,214,078",内胶乔 家屈林
1890,2015/08/07,"2,341.02",1,6.84,0.29,"2,327.16","2,341.39","2,320.33","233,115,057","796,335,132,365","67,154,510,359,334",内胶乔 家屈林
1891,2015/08/06,"2,334.18",1,6.87,0.30,"2,338.23","2,351.41","2,328.44","207,613,769","717,254,956,655","66,957,840,805,838",内胶乔 家屈林
1892,2015/08/05,"2,327.31",1,42.68,1.87,"2,289.37","2,327.87","2,288.57","199,282,538","741,900,554,876","66,754,371,198,804",内胶乔 家屈林
1893,2015/08/04,"2,284.63",1,36.02,1.60,"2,247.35","2,284.63","2,246.35","275,113,242","698,781,565,648","65,528,436,571,964",内胶乔 家屈林
